"","V1","V2","V3","V4","V5","V6","V7","V8"
"result.39",-0.100438358496529,0.990098917232304,0.0829004307952671,10.6009419900245,-0.138690123095105,0.985493146936472,0.102258539032579,11.0388941232755
"result.40",-0.0990352742269386,0.990098951418397,0.0740835257320891,9.33033296221447,-0.11705927431447,0.987759732892287,0.0933191673226559,10.8571093058356
"result.41",-0.100448987071491,0.990097307072822,0.0735687556680814,10.1086454630529,-0.13495210129485,0.985860536999859,0.101117711610381,12.3762602449226
"result.42",-0.10045422006908,0.99009896050345,0.0761349886223921,9.74939795659383,-0.13776551085995,0.985588286347604,0.100538990904547,12.1832486749214
"result.43",-0.501850374874443,0.948043297118624,0.152314043276744,10.3326330889234,-0.129845176776227,0.986426268090676,0.0973009339511235,10.8173931480444
"result.44",-0.123514125433144,0.987165096185195,0.0815536356759815,9.87412591174462,-0.132544767642986,0.986130911788596,0.0991394916142974,11.17403801712
"result.45",-0.0991766617966315,0.990089150436798,0.0682587099395659,8.92700877568976,-0.142584604481089,0.985089845600437,0.10278963976004,11.4547826841597
"result.46",-0.0974203061780339,0.99009875074691,0.0638070611774223,9.59299796849753,-0.143983591837809,0.984942122946261,0.103699413989963,11.8201025303055
"result.47",-0.0998979592563881,0.9900913688508,0.0722705561962804,9.33289432872905,-0.128378806091651,0.98660406274786,0.0970281851549539,9.96681628441545
"result.48",-0.100991574052681,0.990098986426236,0.0907279574961851,10.4164725642566,-0.159466673257702,0.983354585290423,0.107997187862216,10.9213528845973
"result.49",-0.0952376567941637,0.990098856313935,0.0621883561375747,8.24463444297595,-0.135140069011616,0.985836787894214,0.100488324770206,12.7558257769232
"result.50",-0.148949656937655,0.984642035531662,0.0839474459563111,9.25360555334084,-0.134070744727931,0.985995996896729,0.100006621078599,11.0347643656039
"result.51",-0.09841192307998,0.990098743697436,0.0707136066853815,10.622001582839,-0.156051335105522,0.983667132429081,0.108468304029894,12.7677485439454
"result.52",-0.115680550057351,0.988215072258309,0.0833535522463176,10.4686832078558,-0.156465108479127,0.983617068593734,0.108902352363854,12.8098804264936
"result.55",-0.0989015212619885,0.990098256824297,0.0830238418224169,9.82191328103767,-0.129518888970488,0.986439510301275,0.0982717865764255,11.5763714478543
"result.56",-0.0989308960999836,0.989989993464504,0.068482936874267,8.6046132482443,-0.135333291081782,0.985838084098622,0.100311616887485,11.0212588761201
"result.57",-0.102958013398778,0.989523005993923,0.0875740846587543,10.6964842288881,-0.134781786736451,0.985906180777036,0.0995383339653711,11.031428875966
"result.58",-0.0996233251375862,0.990096881809195,0.0777182281172942,10.3340657941167,-0.13294570005716,0.986095506273316,0.0985734469188009,11.087734454426
"result.59",-0.267469871228516,0.972012140982578,0.122096361050827,11.025204131793,-0.138376403807146,0.985515530528545,0.10179623164686,12.0566760723416
"result.60",-0.101830495808459,0.990093013763599,0.0764482977894949,9.67087362358468,-0.129771949118271,0.986446973543857,0.0978535561784257,10.5968443459845
"result.61",-0.122400025128017,0.987541620961411,0.0861180916921208,10.7770784012176,-0.15831727758058,0.98342294706368,0.108945179620896,13.2599016023183
"result.62",-0.0988289884029946,0.990098990361252,0.071642140447871,9.92864379938015,-0.126850786424291,0.98671953820659,0.0967181615398769,10.957843682829
"result.63",-0.398185044136606,0.958876644942094,0.146033397184774,11.6025592151533,-0.135502301219238,0.98583088246366,0.101015249532823,11.602347290437
"result.65",-2.31359501035206,0.758890578874743,0.272619173137845,10.5456322399817,-0.14573775444604,0.984772149269493,0.103630235871669,10.503109802663
"result.67",-0.415495050641885,0.956982979161581,0.159553298838446,12.0843772015517,-0.148468139968906,0.984481018095124,0.103900382840512,11.0131883813122
"result.68",-0.100987455409293,0.990098247595765,0.0907811681152848,11.1427551982579,-0.137366988831929,0.9856336478927,0.0997130336182498,10.9820700532834
"result.70",-0.0987056268560061,0.990098945201553,0.0720545572979091,9.14627703355807,-0.147879569747481,0.984566081353766,0.103685349690077,10.5361870987165
"result.71",-0.329462185970634,0.965475200135947,0.122710221212219,11.076378231429,-0.144277875548069,0.984911182717007,0.102609466838426,11.6814393427995
"result.72",-0.0971274658986547,0.990098894157978,0.0675228639991843,9.7141501344815,-0.14631014118458,0.984685324997808,0.104588546502428,13.1290262248267
"result.73",-0.108408324918986,0.988958580720765,0.0898850819610442,10.2461699988325,-0.135180588530901,0.985857412519308,0.099276128923672,11.2445456807341
"result.74",-0.118924084283393,0.987896123534804,0.0908966983878165,10.6576187422573,-0.145243189725704,0.984794595028357,0.103823356061742,11.9513321777227
"result.75",-0.104273678903578,0.989331437215656,0.0780091540555299,10.7525797137574,-0.136513117974729,0.985708274792468,0.101022035521463,11.5388915100171
"result.76",-0.0987057398797116,0.990098911709627,0.071009499809007,9.6380150882832,-0.150583243762737,0.984264220659949,0.10363160377354,10.5501586847348
"result.77",-0.100050729883242,0.990056193575442,0.0775914038371912,9.90463788525054,-0.121139075593346,0.987328244652212,0.0949529236441733,10.6412265638128
"result.79",-0.23287477077802,0.975648625291589,0.0956891861959763,9.8913900816881,-0.150361836895744,0.984291610707148,0.105330322730696,11.4268254122776
"result.80",-0.101722179063245,0.990045432570699,0.0863976791976249,10.1751230735113,-0.125377112438486,0.986866389315924,0.0969710356798372,11.6554650457516
"result.81",-0.0980381047076979,0.990098845772392,0.0726346163402696,9.49300670189458,-0.126262531734574,0.986787937090201,0.0965476161305743,10.3957545105028
"result.82",-0.133362194322135,0.986555189137953,0.0981456661380217,10.9054244314679,-0.124901962066874,0.986928781748729,0.0947974041028642,10.3263018535559
"result.83",-0.131292614778882,0.98637885571165,0.0781729582571223,9.66450557450527,-0.150382757897458,0.984259560481379,0.106232681470109,12.5535198684626
"result.84",-5.97847091568173,0.373313855314618,0.32283449993964,9.04613808597007,-0.170780552756013,0.982104100474577,0.11449544749629,14.4012140926263
"result.87",-0.466689327651191,0.951366433679179,0.140032018921788,11.5200625737465,-0.136876608115809,0.985698654752106,0.100060276916373,11.0236274696678
"result.88",-0.0993609072823146,0.990098287714378,0.068658057265678,9.168885563561,-0.150878494337655,0.984207409322164,0.105200963092201,11.8264568256533
"result.89",-8.84126304804134,0.0633272796699554,0.0776178847967103,5.67145298931929,-0.133675381656919,0.985999093454602,0.0995332260437699,12.1670954276373
"result.90",-0.0988753971402771,0.990098686939346,0.0692523292768307,9.38583113754687,-0.132660122426581,0.986120100844351,0.0988114451819478,11.4127956280231
"result.91",-0.0986458947374559,0.990098964760087,0.0660389953404629,9.61725508863029,-0.127275444725176,0.986695024123338,0.097015997412603,10.5827193196857
"result.92",-0.101718800693073,0.990098663738898,0.0839107802971637,10.0966117939386,-0.126208022319852,0.986795830513421,0.0959461803706518,10.5781952654938
"result.93",-0.116685715489918,0.987763132678063,0.0797199590665787,11.2244731018373,-0.133319098727429,0.986079478094257,0.099147504757463,10.1972070933972
"result.94",-0.098864359717544,0.990098453050515,0.0649138400392717,10.0931462644912,-0.13781450112591,0.985573181831112,0.100276011487125,10.716991812683
"result.95",-0.0976190276752277,0.990098460685609,0.0665932474266428,10.5518652737684,-0.13718201877754,0.985657009083355,0.100611033345817,11.3811671096198
"result.96",-0.0961623957813379,0.990098862526823,0.0647785004025733,9.54783002581155,-0.146796335025611,0.984649262572851,0.10361971357674,11.1738632582506
"result.97",-0.146930751214096,0.98462336646732,0.0788618175080687,10.0904383651251,-0.139299542904245,0.985432462131479,0.102191227471247,11.4930493253596
"result.99",-0.100077346491774,0.990091607866511,0.0842293927149454,9.92924147410669,-0.138218707428543,0.985540235892783,0.100382215883927,11.8684793835913
"result.100",-0.0983239606963085,0.989957252621263,0.0664558496685047,10.363011115719,-0.124791848832562,0.986948437876477,0.0954712956115764,10.5440956270369
"result.104",-0.098598181033561,0.990098962670444,0.0639406534381178,9.4416737578757,-0.130803648078259,0.986334201019947,0.098210392133499,10.3517152897349
"result.105",-5.78108172816994,0.399881854088706,0.554283907067547,19.2080886065876,-0.144301847785252,0.984938917349187,0.102712964907561,11.2171952606732
"result.106",-0.0985791183447984,0.990098956968991,0.0688260499423631,9.63670462515271,-0.144573951954042,0.984861599402339,0.103946239642786,12.332494046416
"result.107",-0.119026219856654,0.987814756686505,0.0882962226872394,10.8769667257052,-0.164047761493017,0.982831842364389,0.111252635017542,12.58314727864
"result.108",-5.74791924992972,0.391266968080468,0.142484329247715,6.12227246018097,-0.130867823519764,0.986313696889897,0.0984971177746842,10.9478819450711
"result.109",-0.698360762886823,0.92746455755229,0.183695166068088,12.0056084711412,-0.135003090563415,0.985860373820577,0.100018177718688,11.2499154353166
"result.110",-0.12754961700783,0.986604935464138,0.0777504123526224,9.57928891886191,-0.156956429276331,0.983562960132281,0.109145287997488,17.4340687659025
"result.111",-0.101348298325042,0.99009422347873,0.0799115514409071,10.2991101972247,-0.138380557381567,0.985518205304491,0.101695379811776,11.607817456993
"result.112",-0.110572225081043,0.988515310469209,0.0771014916270681,9.21593332817356,-0.116808093753273,0.987790291071474,0.092555254672642,9.82880366046824
"result.113",-0.161678117569358,0.983492181741348,0.119824290447099,10.8317187399992,-0.1373039423467,0.985633573168981,0.101781795831449,12.1645941872161
"result.114",-0.140712720812546,0.985592481583471,0.0872113653034648,9.77910499368444,-0.124983097181543,0.986909494400083,0.0960813929349401,11.4455971078051
"result.115",-0.0985673254024902,0.99009887457052,0.0725590962043684,9.77464587694501,-0.154280743128218,0.983851447679268,0.107706451395041,11.9526550365302
"result.116",-3.20876062938504,0.663010049609984,0.344120382426087,10.7723157066719,-0.170053416603442,0.982201670319324,0.113037881441807,12.8976547142972
"result.117",-0.0983394406225133,0.990098408495828,0.0630244079760846,10.1084154593023,-0.135267604531367,0.985850264074432,0.0998689021678776,11.3093323324226
"result.118",-0.0961489550988845,0.990096327397096,0.0642886234941163,9.52703609712581,-0.129300603924973,0.986455121196081,0.0990655136353837,12.0009791343833
"result.119",-0.101435532844677,0.990095130409882,0.0867818535546509,11.154770015403,-0.131643334215463,0.986234673987073,0.0985060575988856,11.3791103029336
"result.120",-0.763761428659656,0.920310191624569,0.200495603445328,11.9914380346074,-0.1366772671424,0.985705052225548,0.100452501232881,11.9719440499655
"result.121",-0.0973637299525871,0.990098515910675,0.0601517685211454,9.11983862558773,-0.142448482701279,0.98508402878297,0.103851274692746,12.3875830811776
"result.122",-1.49082924116816,0.841666650804112,0.130232908593797,6.38352035190404,-0.152201822940785,0.984105475176659,0.10566221447892,11.7241133558442
"result.123",-0.0976350662098075,0.990098749284043,0.0660342911850121,9.7724929375306,-0.153778246827695,0.983924671083022,0.10703300251355,11.8325297389546
"result.124",-0.0991496744958464,0.990098858321751,0.0759015536722712,10.0664893596496,-0.128851179045819,0.986520399548686,0.0967727705205221,11.0311615432028
"result.125",-0.114799841050928,0.988540752611825,0.0877489363783218,10.4506763608387,-0.13379941508417,0.985978941099519,0.0998079166078974,12.9235819802395
"result.126",-0.0981318335203906,0.990098731221629,0.0682999436351919,9.34190949457711,-0.129893691345204,0.986389055708565,0.0983539114365162,11.0897655942375
"result.128",-0.117448867499299,0.987864129116486,0.0746701232236028,10.237027701192,-0.140157774567676,0.985333856024516,0.10166864436173,10.9119910390145
"result.129",-0.098761847781014,0.990098927977297,0.068907293409078,8.97409427556587,-0.158108925745708,0.983424313738806,0.108873578317819,12.9131453650206
"result.130",-0.1009413865132,0.990096306129074,0.0808612909724861,10.7416384694399,-0.132598363935311,0.986155516656106,0.0988947062936059,10.7936268967781
"result.131",-0.0992780148037924,0.990098982888415,0.0803361345258076,9.89828039046334,-0.128796714704106,0.986515545028238,0.0976968299184495,11.1907715767933
"result.133",-12.1835750921749,-0.298369152474809,0.0511174004351387,5.63922818029282,-0.144870109383917,0.98484173961669,0.103624985471015,13.2803966513023
"result.135",-0.61983731367255,0.935675976468321,0.185653497485726,12.6110478418071,-0.134438545274136,0.985940267339578,0.099921742156555,10.5514565324762
"result.136",-0.101888686645296,0.989209041945201,0.0789774542943018,9.78587040751894,-0.138697657133537,0.985495823151414,0.1011493024244,10.945138331635
"result.137",-0.0986797500344789,0.990098929079818,0.0642554824943879,9.80609477962458,-0.134752441802977,0.985901873835015,0.100374080753338,11.2591367443709
"result.138",-0.102407183775045,0.989604136531219,0.0888578908869927,10.2498137423743,-0.158878195112976,0.98340030363956,0.108578307680755,12.1321167894594
"result.139",-0.112655567730058,0.988317756255921,0.0798423709047514,11.0295774599408,-0.138339840675427,0.985536650265898,0.0997297160573563,10.5663432388073
"result.141",-0.104464319510895,0.989260020367652,0.101150812660752,10.2318664714841,-0.136576622501722,0.985695820608298,0.100189722193588,12.0241173557595
"result.143",-0.0995442420034608,0.99009863095752,0.075939133223437,10.1101458066312,-0.146777090381691,0.984651121235019,0.104755928966167,11.6048361888697
"result.145",-0.300304379281851,0.968986147342953,0.122105222393904,11.2694959996653,-0.16420292464881,0.982804276848733,0.110441749965918,15.1419912296658
"result.147",-0.114955815908506,0.988209130493182,0.0796419773744956,9.75706622410007,-0.151866537655631,0.984125218233237,0.105722315590136,12.0324327694251
"result.148",-0.101399833234137,0.989665101490011,0.0888779404408699,10.2375115247441,-0.13417702762441,0.985933511108191,0.100045928143003,13.1641690425962
"result.149",-10.5672019386503,-0.123229747199164,0.0402375795790414,5.6320438694768,-0.148428223226004,0.984473771987588,0.104754603766104,11.7969827987079
"result.150",-0.0966372191198374,0.990098912902549,0.0623229525017868,8.83262522560788,-0.14348701127771,0.984980850487405,0.103202101827881,11.6050238732616
"result.151",-10.0889754666035,-0.0708776567300396,0.0981196762861962,5.72258125515871,-0.139465141165329,0.985417124826673,0.10185602922188,10.9455252385201
"result.152",-0.190121843385414,0.980446621959485,0.114226456887471,10.7080596505844,-0.143042068362875,0.985026287485118,0.103652937575083,12.1507698134735
"result.153",-0.228107148644007,0.976197430475841,0.099622969183522,10.2254587686131,-0.139055418912476,0.985469818985723,0.101563002964442,10.5055970567864
"result.154",-0.13905090810971,0.985755760116341,0.090778141539083,10.2640069947941,-0.163112692243953,0.982945396035782,0.109804946267417,13.7543038210136
"result.155",-4.6613106993407,0.51411875795234,0.455926533764706,11.6585341412504,-0.145586534208892,0.984783750350374,0.10392363120201,11.0646085996956
"result.157",-0.125567615878149,0.986883669566363,0.0778138034231832,9.37151716604684,-0.128985283009203,0.986504458341897,0.098563483070599,10.9815327875037
"result.158",-0.0991281557679515,0.990098358441748,0.079039585980021,9.60389188675084,-0.143554573911184,0.985002139998684,0.102912157436847,11.2787039790491
"result.159",-0.0992991937147126,0.99009868420457,0.071296507626646,10.111157762297,-0.159062491514183,0.983299260347605,0.110489972905078,20.2733530637757
"result.160",-0.0990445451888869,0.990087554297765,0.0735024559402505,10.155055176208,-0.153534592690158,0.983946080950117,0.107204213053696,11.6289018740289
"result.161",-0.100253654323163,0.990093645479085,0.0862764142330192,10.6809604925261,-0.126442589430777,0.986778952323547,0.0954847374045677,10.4744960614194
"result.162",-0.10160534723081,0.990083678280307,0.0886363854478777,9.78394251304569,-0.146115976186088,0.984713558748321,0.103799691669855,11.6608792502916
"result.163",-0.0988354190388075,0.990098771380803,0.0672193550571251,9.78504346598694,-0.142542291641583,0.985086795666834,0.10210763814132,10.8727098121161
"result.164",-0.119510684191202,0.987870041506485,0.0962206306881675,10.4500561863672,-0.153011134746056,0.983979610128129,0.107091144627445,12.8390771750496
"result.165",-0.170885732385432,0.982386903416566,0.119525626266037,11.3424266166455,-0.136900524791576,0.985671268936231,0.10020063447691,11.2215075175345
"result.167",-0.0983131364251816,0.990098905431767,0.066691088246272,10.0197591611104,-0.142482416757969,0.985119888515076,0.102476069614286,10.5431936509401
"result.168",-1.04112883536112,0.891582558349386,0.21088770176779,11.4581148280173,-0.135073618436227,0.98587193290989,0.0997553901015023,11.5436700808462
"result.169",-0.0990086743577496,0.99009888418578,0.0775035504136175,10.938714894786,-0.122958425493622,0.987145161223039,0.0960071524822835,10.57140522789
"result.170",-0.187987341820466,0.980440812771487,0.105705278989316,10.723040999636,-0.137337572053106,0.985673592283827,0.100425123085973,9.68939947716092
"result.171",-0.0997517585214723,0.990094418800495,0.0748016754006516,9.60028992691149,-0.141589253815613,0.985162632727645,0.103457493343676,12.2449909406553
"result.173",-0.0983744046133559,0.990098351527774,0.0755018124049865,9.66479427830684,-0.13141439520568,0.98625016669209,0.0983192244370254,11.4133529855309
"result.174",-0.0995169377813646,0.989776999286075,0.0746219764697788,10.3688537137509,-0.139378862311369,0.985438085984931,0.101559853919761,10.5124344736219
"result.175",-0.102791981469047,0.989454256898017,0.0673477408547027,9.51918009075472,-0.141316266314949,0.985220329167138,0.102513249761791,11.2460739478703
"result.176",-0.159779151052361,0.983814395918871,0.0904083173998919,8.91822242416875,-0.13205486917812,0.986205603409661,0.0984583164066665,10.3377886393738
"result.177",-0.100573645839837,0.990093321181152,0.0719030192046044,9.99219687211168,-0.14690831020736,0.984635540573497,0.103899499442643,11.7575241722907
"result.178",-0.132589564237687,0.986017355743227,0.0789770989592637,9.81709547787743,-0.157406120315165,0.983533811451828,0.108182569499607,12.1401922936218
"result.179",-0.729582921354131,0.923560576066194,0.200101532177025,10.7381418390902,-0.123539212810778,0.987080156422547,0.0952214344518047,10.2653874689369
"result.180",-0.102016031551799,0.990059471154282,0.0944602639739851,10.9703237920959,-0.137911566500505,0.985575056173138,0.102180335007025,11.4201784074904
"result.182",-0.0995729487308973,0.99009840605027,0.0735636317730413,9.9029832405015,-0.145896629128571,0.98474466773779,0.103250814243444,10.6526221325766
"result.183",-0.125673146307306,0.98709042461812,0.0787935957036199,10.2219679212812,-0.133293416807974,0.986042037060565,0.0997226599249021,11.761907199044
"result.184",-6.64827556487828,0.308828886127935,0.56049948260767,18.6653344013679,-0.117393379058842,0.987711614678383,0.0923488752229516,10.6312829262179
"result.185",-0.0970522887388339,0.990098912513193,0.0687149403897641,9.46588719203179,-0.130300305882119,0.986341884587663,0.0985259323971955,12.8155889266232
"result.186",-0.0979145380659895,0.990097767351943,0.0666827050356054,8.5062200043162,-0.134883728616056,0.985881935195545,0.100045358651329,11.3636144217313
"result.187",-0.106444383612561,0.989066039212117,0.0722636025118719,9.44814158976007,-0.128334435484944,0.986587103346153,0.0968030136611858,10.1984824865472
"result.188",-0.120382944902417,0.987411641029701,0.0797212304425258,9.93952104692953,-0.148821883186178,0.984452812910651,0.103963322346907,11.2983417472567
"result.189",-0.543835107733607,0.94355779924034,0.172791602661875,12.0341405274686,-0.11850637707303,0.987574519752021,0.0932763481657991,11.0106102921665
"result.191",-0.103665625775359,0.989674408196401,0.0861141071315937,10.7901303935558,-0.134093484150471,0.985977648735429,0.0988694498248628,10.6908569008237
"result.193",-0.101281334350861,0.990096953760544,0.0889101899592074,10.1074103211436,-0.121384269015974,0.987298272434837,0.0947106539099994,10.8897188960441
"result.196",-0.140766265091627,0.985484674523538,0.100296809026578,10.2881664209467,-0.128666739015838,0.986543104832905,0.0969178500599793,11.1978875400454
"result.197",-0.106260357845707,0.989129463450224,0.0820591563383329,9.57026070072786,-0.135286122715087,0.985849046299237,0.100326802784138,11.3532278497001
"result.198",-0.100002006281672,0.990069955829951,0.0824056978801744,10.4066182890552,-0.162785518676884,0.982952802636791,0.110531379196334,12.9810022337603
"result.200",-0.11547614244877,0.988289118196771,0.0851004890622993,9.71343770890652,-0.148754679760658,0.984392954599278,0.105943414123798,15.0562351870287
